,gender,age,city,state,order_id,payment,order_date,delivery_date,price_per_unit,Sales_Quantity,total_price,product_type,product_name,size,colour,price,Products_Quantity,month,day
2488,Polygender,74,Jaydenside,Victoria,423,34107,2021-06-12,2021-06-21,98,3,294,Shirt,Camp Collared,XS,violet,112,72,June,Saturday
2489,Polygender,74,Jaydenside,Victoria,423,34107,2021-06-12,2021-06-21,104,2,208,Shirt,Dress,L,red,119,79,June,Saturday
2490,Polygender,74,Jaydenside,Victoria,423,34107,2021-06-12,2021-06-21,91,2,182,Jacket,Pullover,L,red,114,69,June,Saturday
2491,Polygender,74,Jaydenside,Victoria,423,34107,2021-06-12,2021-06-21,98,2,196,Jacket,Leather,XL,green,113,58,June,Saturday
2492,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,98,1,98,Jacket,Leather,M,violet,113,40,September,Monday
2493,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,100,3,300,Jacket,Bomber,M,orange,90,69,September,Monday
2494,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,98,1,98,Shirt,Camp Collared,XL,red,112,79,September,Monday
2495,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,96,3,288,Trousers,Drawstring,L,blue,104,50,September,Monday
2496,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,98,3,294,Jacket,Leather,M,yellow,113,77,September,Monday
2497,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,106,3,318,Trousers,Wool,XL,blue,111,41,September,Monday
2498,Non-binary,65,West Annaport,Northern Territory,394,18584,2021-09-06,2021-09-10,106,3,318,Shirt,Chambray,S,green,105,63,September,Monday
2499,Non-binary,67,Alexandramouth,New South Wales,116,15397,2021-04-25,2021-05-20,94,1,94,Shirt,Henley,XS,blue,92,61,April,Sunday
2500,Non-binary,67,Alexandramouth,New South Wales,116,15397,2021-04-25,2021-05-20,112,2,224,Jacket,Cardigan,S,indigo,118,61,April,Sunday
2501,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,105,2,210,Trousers,Pleated,L,red,90,70,January,Saturday
2502,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,98,2,196,Jacket,Leather,XL,orange,113,64,January,Saturday
2503,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,118,3,354,Shirt,Flannel,M,blue,96,73,January,Saturday
2504,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,95,1,95,Shirt,Polo,L,red,117,72,January,Saturday
2505,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,93,1,93,Jacket,Coach,M,orange,115,72,January,Saturday
2506,Non-binary,67,Alexandramouth,New South Wales,278,19930,2021-01-30,2021-02-13,106,1,106,Shirt,Chambray,M,blue,105,66,January,Saturday
2507,Non-binary,39,Port Ali,Tasmania,19,56754,2021-08-30,2021-09-10,118,1,118,Shirt,Flannel,S,red,96,59,August,Monday
2508,Non-binary,39,Port Ali,Tasmania,19,56754,2021-08-30,2021-09-10,109,2,218,Shirt,Mandarin Collar,M,violet,108,76,August,Monday
2509,Non-binary,39,Port Ali,Tasmania,19,56754,2021-08-30,2021-09-10,109,2,218,Shirt,Mandarin Collar,S,red,108,48,August,Monday
2510,Non-binary,39,Port Ali,Tasmania,19,56754,2021-08-30,2021-09-10,117,3,351,Jacket,Shearling,XL,red,95,42,August,Monday
2511,Non-binary,39,Port Ali,Tasmania,19,56754,2021-08-30,2021-09-10,113,3,339,Jacket,Parka,M,green,119,71,August,Monday
2512,Female,52,Huelhaven,Australian Capital Territory,211,37122,2021-05-09,2021-05-17,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,91,50,May,Sunday
2513,Female,52,Huelhaven,Australian Capital Territory,211,37122,2021-05-09,2021-05-17,107,2,214,Jacket,Denim,XS,yellow,92,52,May,Sunday
2514,Female,52,Huelhaven,Australian Capital Territory,211,37122,2021-05-09,2021-05-17,91,3,273,Shirt,Linen,M,yellow,116,59,May,Sunday
2515,Female,52,Huelhaven,Australian Capital Territory,211,37122,2021-05-09,2021-05-17,102,1,102,Jacket,Windbreaker,XL,indigo,109,60,May,Sunday
2516,Female,52,Huelhaven,Australian Capital Territory,211,37122,2021-05-09,2021-05-17,100,3,300,Jacket,Bomber,L,yellow,90,54,May,Sunday
2517,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,97,1,97,Trousers,Slim-Fit,XS,yellow,119,59,February,Sunday
2518,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,106,1,106,Trousers,Wool,S,green,111,43,February,Sunday
2519,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,94,1,94,Shirt,Henley,XS,violet,92,50,February,Sunday
2520,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,113,1,113,Jacket,Parka,XS,red,119,65,February,Sunday
2521,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,102,1,102,Trousers,Cargo Pants,XS,red,106,72,February,Sunday
2522,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,96,3,288,Trousers,Drawstring,S,red,104,64,February,Sunday
2523,Female,52,Huelhaven,Australian Capital Territory,593,30838,2021-02-21,2021-03-11,118,3,354,Jacket,Puffer,M,yellow,110,44,February,Sunday
2524,Female,52,Huelhaven,Australian Capital Territory,846,58585,2021-09-17,2021-10-10,113,2,226,Jacket,Parka,L,red,119,73,September,Friday
2525,Female,52,Huelhaven,Australian Capital Territory,951,28300,2021-09-30,2021-10-23,93,3,279,Trousers,Joggers,XL,orange,94,44,September,Thursday
2526,Female,52,Huelhaven,Australian Capital Territory,951,28300,2021-09-30,2021-10-23,93,3,279,Jacket,Coach,M,green,115,63,September,Thursday
2527,Female,52,Huelhaven,Australian Capital Territory,951,28300,2021-09-30,2021-10-23,93,1,93,Jacket,Coach,S,red,115,76,September,Thursday
2528,Female,52,Huelhaven,Australian Capital Territory,951,28300,2021-09-30,2021-10-23,91,1,91,Shirt,Linen,S,yellow,116,60,September,Thursday
2529,Female,52,Huelhaven,Australian Capital Territory,951,28300,2021-09-30,2021-10-23,91,1,91,Shirt,Linen,XL,yellow,116,54,September,Thursday
2530,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,93,3,279,Trousers,Joggers,L,green,94,43,April,Sunday
2531,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,94,1,94,Shirt,Henley,XL,red,92,59,April,Sunday
2532,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,119,3,357,Jacket,Trench Coat,M,indigo,112,42,April,Sunday
2533,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,119,2,238,Jacket,Trench Coat,M,indigo,112,42,April,Sunday
2534,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,106,3,318,Shirt,Chambray,S,yellow,105,40,April,Sunday
2535,Polygender,69,South Tylermouth,Northern Territory,523,17584,2021-04-25,2021-05-18,113,3,339,Trousers,Chinos,XL,blue,100,48,April,Sunday
2536,Agender,31,Bauchton,Northern Territory,250,18564,2021-03-26,2021-04-03,104,3,312,Shirt,Dress,S,orange,119,69,March,Friday
2537,Agender,31,Bauchton,Northern Territory,250,18564,2021-03-26,2021-04-03,98,2,196,Jacket,Leather,XS,green,113,57,March,Friday
2538,Agender,31,Bauchton,Northern Territory,250,18564,2021-03-26,2021-04-03,94,1,94,Trousers,Cords,XS,orange,113,70,March,Friday
2539,Agender,31,Bauchton,Northern Territory,250,18564,2021-03-26,2021-04-03,106,3,318,Shirt,Chambray,XL,orange,105,57,March,Friday
2540,Agender,31,Bauchton,Northern Territory,250,18564,2021-03-26,2021-04-03,112,1,112,Jacket,Cardigan,XS,orange,118,46,March,Friday
2541,Genderqueer,71,Handborough,South Australia,284,36627,2021-04-29,2021-05-16,93,1,93,Trousers,Joggers,M,orange,94,52,April,Thursday
2542,Genderqueer,71,Handborough,South Australia,284,36627,2021-04-29,2021-05-16,90,2,180,Trousers,Relaxed Leg,S,red,95,70,April,Thursday
2543,Genderqueer,71,Handborough,South Australia,648,43363,2021-07-16,2021-07-19,118,3,354,Shirt,Flannel,XS,green,96,55,July,Friday
2544,Genderqueer,71,Handborough,South Australia,648,43363,2021-07-16,2021-07-19,117,3,351,Jacket,Shearling,XS,violet,95,75,July,Friday
2545,Genderqueer,71,Handborough,South Australia,648,43363,2021-07-16,2021-07-19,95,3,285,Shirt,Polo,M,yellow,117,52,July,Friday
2546,Bigender,22,North Jasperville,Northern Territory,532,11590,2021-09-08,2021-09-20,109,1,109,Shirt,Mandarin Collar,L,indigo,108,53,September,Wednesday
2547,Bigender,22,North Jasperville,Northern Territory,532,11590,2021-09-08,2021-09-20,106,2,212,Trousers,Wool,XS,red,111,44,September,Wednesday
2548,Bigender,22,North Jasperville,Northern Territory,532,11590,2021-09-08,2021-09-20,112,1,112,Trousers,Tracksuit Bottoms,XS,violet,91,67,September,Wednesday
2549,Bigender,22,North Jasperville,Northern Territory,532,11590,2021-09-08,2021-09-20,104,2,208,Shirt,Dress,XS,indigo,119,56,September,Wednesday
2550,Agender,80,Port Sebastianland,Queensland,822,17615,2021-09-05,2021-09-12,119,1,119,Jacket,Trench Coat,XS,green,112,62,September,Sunday
2551,Agender,80,Port Sebastianland,Queensland,822,17615,2021-09-05,2021-09-12,93,2,186,Jacket,Coach,M,violet,115,74,September,Sunday
2552,Agender,80,Port Sebastianland,Queensland,822,17615,2021-09-05,2021-09-12,113,2,226,Trousers,Chinos,M,green,100,49,September,Sunday
2553,Agender,80,Port Sebastianland,Queensland,822,17615,2021-09-05,2021-09-12,98,1,98,Shirt,Camp Collared,S,orange,112,62,September,Sunday
2554,Agender,80,Port Sebastianland,Queensland,822,17615,2021-09-05,2021-09-12,97,1,97,Trousers,Slim-Fit,M,orange,119,44,September,Sunday
2555,Male,73,Adamsside,Tasmania,215,27531,2021-08-10,2021-08-20,98,1,98,Shirt,Camp Collared,M,violet,112,41,August,Tuesday
2556,Male,73,Adamsside,Tasmania,215,27531,2021-08-10,2021-08-20,112,2,224,Jacket,Cardigan,L,blue,118,68,August,Tuesday
2557,Male,73,Adamsside,Tasmania,215,27531,2021-08-10,2021-08-20,91,3,273,Jacket,Pullover,XS,yellow,114,65,August,Tuesday
2558,Male,73,Adamsside,Tasmania,215,27531,2021-08-10,2021-08-20,91,2,182,Jacket,Pullover,L,blue,114,66,August,Tuesday
2559,Male,73,Adamsside,Tasmania,344,44938,2021-08-16,2021-09-06,96,2,192,Trousers,Drawstring,L,red,104,73,August,Monday
2560,Male,73,Adamsside,Tasmania,344,44938,2021-08-16,2021-09-06,118,3,354,Jacket,Puffer,S,yellow,110,48,August,Monday
2561,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,106,1,106,Shirt,Chambray,XL,blue,105,43,August,Sunday
2562,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,96,3,288,Shirt,Oxford Cloth,XL,orange,114,43,August,Sunday
2563,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,115,1,115,Trousers,Cropped,XL,blue,99,51,August,Sunday
2564,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,104,3,312,Shirt,Dress,L,red,119,79,August,Sunday
2565,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,112,1,112,Jacket,Cardigan,L,red,118,41,August,Sunday
2566,Male,73,Adamsside,Tasmania,728,10662,2021-08-29,2021-08-30,102,1,102,Trousers,Cargo Pants,XS,violet,106,40,August,Sunday
2567,Non-binary,63,Lake Madelineton,Western Australia,53,10517,2021-04-22,2021-05-02,117,3,351,Jacket,Shearling,XS,blue,95,62,April,Thursday
2568,Non-binary,63,Lake Madelineton,Western Australia,53,10517,2021-04-22,2021-05-02,104,1,104,Shirt,Dress,S,blue,119,46,April,Thursday
2569,Non-binary,63,Lake Madelineton,Western Australia,53,10517,2021-04-22,2021-05-02,118,1,118,Shirt,Flannel,M,blue,96,73,April,Thursday
2570,Non-binary,63,Lake Madelineton,Western Australia,141,40203,2021-08-26,2021-09-13,117,3,351,Jacket,Shearling,XS,red,95,74,August,Thursday
2571,Non-binary,63,Lake Madelineton,Western Australia,141,40203,2021-08-26,2021-09-13,97,1,97,Trousers,Slim-Fit,XS,orange,119,69,August,Thursday
2572,Non-binary,63,Lake Madelineton,Western Australia,141,40203,2021-08-26,2021-09-13,119,3,357,Jacket,Trench Coat,L,violet,112,76,August,Thursday
2573,Polygender,63,Lake Rose,Western Australia,239,45974,2021-10-13,2021-11-02,99,3,297,Trousers,High-Waisted,M,blue,98,52,October,Wednesday
2574,Polygender,63,Lake Rose,Western Australia,239,45974,2021-10-13,2021-11-02,107,3,321,Jacket,Denim,XS,indigo,92,75,October,Wednesday
2575,Polygender,63,Lake Rose,Western Australia,268,57006,2021-03-16,2021-04-10,115,1,115,Trousers,Cropped,M,violet,99,47,March,Tuesday
2576,Polygender,63,Lake Rose,Western Australia,268,57006,2021-03-16,2021-04-10,105,1,105,Trousers,Pleated,XL,violet,90,65,March,Tuesday
2577,Polygender,63,Lake Rose,Western Australia,608,31878,2021-08-13,2021-08-15,100,3,300,Jacket,Bomber,M,yellow,90,71,August,Friday
2578,Polygender,63,Lake Rose,Western Australia,608,31878,2021-08-13,2021-08-15,95,3,285,Shirt,Polo,XS,blue,117,56,August,Friday
2579,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,105,2,210,Shirt,Cuban Collar,S,violet,93,43,September,Wednesday
2580,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,100,3,300,Jacket,Bomber,XL,green,90,79,September,Wednesday
2581,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,102,2,204,Jacket,Windbreaker,XL,red,109,48,September,Wednesday
2582,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,113,1,113,Jacket,Parka,XS,yellow,119,63,September,Wednesday
2583,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,112,1,112,Jacket,Cardigan,S,violet,118,49,September,Wednesday
2584,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,118,3,354,Shirt,Flannel,XL,orange,96,50,September,Wednesday
2585,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,105,1,105,Trousers,Pleated,XL,green,90,55,September,Wednesday
2586,Female,54,Andersonburgh,Tasmania,628,20973,2021-09-08,2021-09-28,94,3,282,Shirt,Henley,XL,violet,92,77,September,Wednesday
2587,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,90,2,180,Trousers,Relaxed Leg,XS,blue,95,54,June,Monday
2588,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,117,3,351,Jacket,Shearling,XL,orange,95,60,June,Monday
2589,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,91,3,273,Shirt,Linen,S,red,116,67,June,Monday
2590,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,95,3,285,Shirt,Polo,S,blue,117,76,June,Monday
2591,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,97,2,194,Trousers,Slim-Fit,M,red,119,67,June,Monday
2592,Polygender,56,Conroychester,South Australia,301,12986,2021-06-21,2021-06-25,115,2,230,Trousers,Cropped,XL,orange,99,61,June,Monday
2593,Polygender,56,Conroychester,South Australia,752,46911,2021-10-08,2021-10-12,97,2,194,Trousers,Slim-Fit,XL,green,119,67,October,Friday
2594,Polygender,56,Conroychester,South Australia,752,46911,2021-10-08,2021-10-12,98,3,294,Shirt,Camp Collared,S,blue,112,75,October,Friday
2595,Polygender,56,Conroychester,South Australia,752,46911,2021-10-08,2021-10-12,113,1,113,Trousers,Chinos,M,green,100,49,October,Friday
2596,Polygender,56,Conroychester,South Australia,752,46911,2021-10-08,2021-10-12,118,1,118,Shirt,Flannel,M,violet,96,71,October,Friday
2597,Polygender,56,Conroychester,South Australia,752,46911,2021-10-08,2021-10-12,118,3,354,Shirt,Flannel,XS,green,96,55,October,Friday
2598,Non-binary,45,Krisland,Western Australia,83,39729,2021-06-25,2021-07-01,100,1,100,Jacket,Bomber,L,indigo,90,51,June,Friday
2599,Non-binary,45,Krisland,Western Australia,83,39729,2021-06-25,2021-07-01,118,1,118,Shirt,Flannel,L,green,96,72,June,Friday
2600,Non-binary,45,Krisland,Western Australia,83,39729,2021-06-25,2021-07-01,95,2,190,Shirt,Polo,XS,green,117,45,June,Friday
2601,Non-binary,45,Krisland,Western Australia,304,27293,2021-04-10,2021-05-03,91,3,273,Shirt,Linen,XS,green,116,49,April,Saturday
2602,Non-binary,45,Krisland,Western Australia,304,27293,2021-04-10,2021-05-03,112,3,336,Jacket,Cardigan,XS,yellow,118,46,April,Saturday
2603,Non-binary,45,Krisland,Western Australia,304,27293,2021-04-10,2021-05-03,118,3,354,Shirt,Flannel,XL,violet,96,43,April,Saturday
2604,Non-binary,45,Krisland,Western Australia,304,27293,2021-04-10,2021-05-03,113,3,339,Trousers,Chinos,XS,yellow,100,41,April,Saturday
2605,Non-binary,45,Krisland,Western Australia,304,27293,2021-04-10,2021-05-03,118,2,236,Shirt,Flannel,L,indigo,96,62,April,Saturday
2606,Non-binary,45,Krisland,Western Australia,402,26681,2021-03-09,2021-04-04,100,2,200,Jacket,Bomber,M,green,90,61,March,Tuesday
2607,Male,78,Port Blake,Queensland,136,35331,2021-09-06,2021-09-08,117,2,234,Jacket,Shearling,S,yellow,95,48,September,Monday
2608,Male,78,Port Blake,Queensland,136,35331,2021-09-06,2021-09-08,91,3,273,Shirt,Linen,XL,violet,116,73,September,Monday
2609,Male,78,Port Blake,Queensland,136,35331,2021-09-06,2021-09-08,100,3,300,Jacket,Bomber,M,blue,90,44,September,Monday
2610,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,119,3,357,Jacket,Trench Coat,S,red,112,54,April,Thursday
2611,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,97,1,97,Trousers,Slim-Fit,XS,yellow,119,59,April,Thursday
2612,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,100,1,100,Jacket,Bomber,XS,green,90,48,April,Thursday
2613,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,98,2,196,Jacket,Leather,L,orange,113,78,April,Thursday
2614,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,113,3,339,Jacket,Parka,M,blue,119,54,April,Thursday
2615,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,112,1,112,Jacket,Cardigan,L,violet,118,66,April,Thursday
2616,Male,78,Port Blake,Queensland,140,35025,2021-04-08,2021-04-13,102,3,306,Trousers,Cargo Pants,XS,yellow,106,68,April,Thursday
2617,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,109,3,327,Jacket,Peacoat,M,indigo,102,52,May,Wednesday
2618,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,91,3,273,Jacket,Pullover,M,orange,114,60,May,Wednesday
2619,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,105,2,210,Shirt,Cuban Collar,M,red,93,53,May,Wednesday
2620,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,102,2,204,Trousers,Cargo Pants,L,indigo,106,46,May,Wednesday
2621,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,118,2,236,Shirt,Flannel,M,violet,96,71,May,Wednesday
2622,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,112,1,112,Jacket,Cardigan,XL,red,118,54,May,Wednesday
2623,Male,78,Port Blake,Queensland,334,32277,2021-05-12,2021-05-23,99,1,99,Trousers,High-Waisted,L,violet,98,68,May,Wednesday
2624,Non-binary,59,Durgantown,Queensland,119,19955,2021-04-29,2021-05-06,98,2,196,Jacket,Leather,S,indigo,113,40,April,Thursday
2625,Non-binary,59,Durgantown,Queensland,119,19955,2021-04-29,2021-05-06,96,1,96,Trousers,Drawstring,S,red,104,64,April,Thursday
2626,Non-binary,59,Durgantown,Queensland,119,19955,2021-04-29,2021-05-06,104,1,104,Shirt,Dress,S,violet,119,69,April,Thursday
2627,Non-binary,59,Durgantown,Queensland,119,19955,2021-04-29,2021-05-06,104,1,104,Shirt,Dress,L,indigo,119,71,April,Thursday
2628,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,118,1,118,Jacket,Puffer,XS,orange,110,47,October,Sunday
2629,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,113,3,339,Trousers,Chinos,M,orange,100,73,October,Sunday
2630,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,96,3,288,Trousers,Drawstring,XL,yellow,104,48,October,Sunday
2631,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,118,3,354,Jacket,Puffer,L,red,110,44,October,Sunday
2632,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,98,3,294,Shirt,Camp Collared,XS,red,112,77,October,Sunday
2633,Agender,57,West Elliestad,Northern Territory,638,12781,2021-10-03,2021-10-17,106,2,212,Trousers,Wool,XS,indigo,111,43,October,Sunday
2634,Male,50,Gleasonburgh,Northern Territory,121,27436,2021-04-21,2021-04-23,96,2,192,Trousers,Drawstring,XS,yellow,104,41,April,Wednesday
2635,Male,50,Gleasonburgh,Northern Territory,121,27436,2021-04-21,2021-04-23,104,1,104,Shirt,Dress,L,blue,119,61,April,Wednesday
2636,Male,50,Gleasonburgh,Northern Territory,121,27436,2021-04-21,2021-04-23,100,2,200,Jacket,Bomber,L,orange,90,71,April,Wednesday
2637,Male,50,Gleasonburgh,Northern Territory,121,27436,2021-04-21,2021-04-23,105,1,105,Trousers,Pleated,XS,yellow,90,75,April,Wednesday
